"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"USA300HOU_RS13595",1532.85174051409,2.19604331306332,0.173419324518555,12.6631984016773,9.456652300171e-37,5.46617381947384e-36
"USA300HOU_RS01435",1470.24174383621,2.61952323374537,0.206922656367529,12.6594316916783,9.92149722297221e-37,5.72332646645097e-36
"USA300HOU_RS01430",403.253133604172,2.51092701972282,0.198366846397095,12.657997368655,1.01044150350144e-36,5.81714014164386e-36
"USA300HOU_RS12475",7140.30688489457,2.57451410671901,0.203398205388417,12.65750649964,1.01677817494526e-36,5.84188983480573e-36
"USA300HOU_RS01985",14523.9308416667,2.48826195850848,0.197205099385788,12.6176349711969,1.68815279824579e-36,9.67986814514134e-36
"USA300HOU_RS13910",707.767546000912,2.59405768748306,0.205612520093435,12.616243827488,1.71823191298445e-36,9.83267643618048e-36
"USA300HOU_RS01235",2814.84464581644,2.97929746518579,0.236299231606579,12.6081555362233,1.90396858170645e-36,1.08738604058813e-35
"USA300HOU_RS03805",1923.05891732983,2.04134960113463,0.161933898436622,12.6060671721157,1.95508232362758e-36,1.11435805603186e-35
"USA300HOU_RS09865",1392.16054416148,-2.14138130574664,0.169995561056004,-12.5966895396826,2.2019393190213e-36,1.25257143405438e-35
"USA300HOU_RS04845",185.451811141744,3.49455898324548,0.277460597841442,12.5947936767674,2.255489349925e-36,1.28049266658118e-35
"USA300HOU_RS07385",851.933868686103,-2.13940813536089,0.170162748384389,-12.5727173289895,2.98292148140498e-36,1.69012566940476e-35
"USA300HOU_RS02045",3455.82745424265,2.07839899747398,0.165469371642447,12.5606266395032,3.47569069136943e-36,1.96391430769186e-35
"USA300HOU_RS06695",672.333151394905,2.2464396936263,0.178849082714551,12.5605323747268,3.479834211048e-36,1.96391430769186e-35
"USA300HOU_RS00285",185.500417948451,3.18057793206652,0.253457557855345,12.5487594805982,4.03786207938878e-36,2.27437143057125e-35
"USA300HOU_RS10175",3985.58085529403,2.52267158613393,0.201125243400114,12.5427894752892,4.35395095624482e-36,2.44760341010861e-35
"USA300HOU_RS05650",264.290644772976,2.83323148817668,0.226335884311327,12.5178183600774,5.96522996431917e-36,3.34683254553876e-35
"USA300HOU_RS12090",22865.3047873203,-2.03735398276549,0.162791773177316,-12.515091782595,6.17364752886213e-36,3.4570014580562e-35
"USA300HOU_RS02380",8442.04664142796,2.38685860724063,0.190893357730056,12.5036231518118,7.1324905654434e-36,3.98613069222734e-35
"USA300HOU_RS06350",2549.8472174315,-2.10362601045771,0.168337370635117,-12.4964884655201,7.80221874757595e-36,4.35193796678993e-35
"USA300HOU_RS08390",28460.1186268745,1.89040929788384,0.15148266369514,12.4793771892493,9.67403804615485e-36,5.38552758802446e-35
"USA300HOU_RS02935",416.586490479016,-2.70927558588059,0.217350483646098,-12.4650083148284,1.15859701231754e-35,6.43739851611313e-35
"USA300HOU_RS07275",3705.67173165598,1.81371464041255,0.145582182806758,12.4583558608956,1.25940292048056e-35,6.98396164993767e-35
"USA300HOU_RS04660",2402.09811872244,2.1729573485113,0.174475688926052,12.4542127438297,1.32653998484533e-35,7.34206590067866e-35
"USA300HOU_RS09520",2029.92401203749,2.26068585497588,0.18200864034103,12.4207611833154,2.01633853834242e-35,1.11384250277991e-34
"USA300HOU_RS00315",266.153739919325,2.65783735436777,0.214082623088631,12.4150074210713,2.16666763916161e-35,1.19458386951468e-34
"USA300HOU_RS09495",4002.54120631358,-2.15516151065252,0.173696336448684,-12.4076394166738,2.37553625970808e-35,1.30722887842285e-34
"USA300HOU_RS09885",3366.71446060279,-2.24980926929938,0.181770942459383,-12.3771667729681,3.47390888607818e-35,1.90798788819658e-34
"USA300HOU_RS08700",1390.74393764002,-1.81025080244754,0.146418561640762,-12.3635335722597,4.11655249108694e-35,2.25662638469336e-34
"USA300HOU_RS04045",2483.38670972575,2.10958397446732,0.170668045514241,12.360743735659,4.26195169876193e-35,2.33187319090658e-34
"USA300HOU_RS04270",7981.67464302321,2.00430572656186,0.162262767637361,12.3522219899592,4.7384349965031e-35,2.58763678761417e-34
"USA300HOU_RS06165",3664.43921308035,1.8942730680194,0.153403223178351,12.3483263830582,4.97353147044314e-35,2.71085831288222e-34
"USA300HOU_RS08385",27598.464113487,1.80471546472543,0.14675606443009,12.2973825424784,9.35569304562006e-35,5.08971004967604e-34
"USA300HOU_RS02340",1805.52694308146,-2.20962003425381,0.179710723813182,-12.295426713382,9.58492666349912e-35,5.20454256519924e-34
"USA300HOU_RS09160",1720.54921201501,-1.92580794381801,0.156745917001856,-12.2861761292015,1.07470555146054e-34,5.82453840460753e-34
"USA300HOU_RS10290",1649.78910267002,1.98133874527802,0.161452522451354,12.2719590576542,1.28115505587017e-34,6.93032367015053e-34
"USA300HOU_RS08965",3030.01707964965,1.6929173105767,0.138150405492362,12.2541609960769,1.59592486632911e-34,8.61679207488805e-34
"USA300HOU_RS13900",1381.8673965309,2.58539504036786,0.21112066523397,12.2460538739903,1.76371044698054e-34,9.50480799152859e-34
"USA300HOU_RS12725",375.382708732651,-2.75749374612534,0.225222961493094,-12.2433952908034,1.82246090593575e-34,9.80299327826977e-34
"USA300HOU_RS08275",610.846596819442,-2.23880900755441,0.182944789624201,-12.2376210448698,1.95684420158578e-34,1.05061279512105e-33
"USA300HOU_RS07010",1037.54751400282,2.12046674626054,0.173778119545839,12.2021503731441,3.02722299263918e-34,1.62225202241056e-33
"USA300HOU_RS07340",6541.40421587775,1.73506007199271,0.142426521434819,12.1821417423773,3.86984161555213e-34,2.06993207309477e-33
"USA300HOU_RS07400",3908.70880209317,1.65537478805462,0.136040092963133,12.1682862162056,4.5861033788931e-34,2.44848387100307e-33
"USA300HOU_RS02330",300.193225756146,2.84418128092308,0.233932410886684,12.1581326424272,5.1932236251282e-34,2.76746693926441e-33
"USA300HOU_RS08645",4131.85083359273,1.82941194351278,0.150696504162636,12.1397105638126,6.50557490395673e-34,3.46038650271687e-33
"USA300HOU_RS12290",2511.04096580915,1.98296448370792,0.163424677121259,12.1338130730195,6.99164219312712e-34,3.71204410512879e-33
"USA300HOU_RS12295",938.985995992185,2.00534855769722,0.16599644972968,12.0806713695556,1.33624195282613e-33,7.08134136553143e-33
"USA300HOU_RS07160",2089.25612664528,1.89599526886921,0.156961369988763,12.0793751290839,1.35747405182399e-33,7.18058691250809e-33
"USA300HOU_RS08945",4190.56161763532,2.01347361219022,0.16681656796701,12.0699858337117,1.52160497602549e-33,8.03396218465025e-33
"USA300HOU_RS02930",357.810937422913,-3.01285756540627,0.250020614634591,-12.0504366002364,1.92925318649299e-33,1.01675898633739e-32
"USA300HOU_RS05310",1025.53640093666,-3.33674562406753,0.277554356764615,-12.0219536921098,2.72452380158447e-33,1.43324949342067e-32
"USA300HOU_RS04330",2049.91362549338,2.69692897479687,0.224540200804102,12.0108958891944,3.11452551019714e-33,1.63541110581231e-32
"USA300HOU_RS13860",254.545956282033,2.9093569139781,0.242468537433698,11.9989048672909,3.60028597597971e-33,1.88702374645956e-32
"USA300HOU_RS09760",147.759728154078,-3.89420350933788,0.325252101392394,-11.9728773239801,4.92891491710795e-33,2.57868596119498e-32
"USA300HOU_RS04940",1305.48015691923,-1.75790692983898,0.147346100931451,-11.9304611301307,8.21173417770698e-33,4.28835007058031e-32
"USA300HOU_RS06085",2161.05732326463,1.75214434623905,0.147288861523306,11.8959731789481,1.24196771971758e-32,6.47403900441871e-32
"USA300HOU_RS08210",2948.3390708194,1.99380595631308,0.167682445334843,11.8903678457913,1.32820318814488e-32,6.91099553613678e-32
"USA300HOU_RS13430",783.607669140804,2.23615531872549,0.188069254672851,11.8900631717572,1.33305720669631e-32,6.92368661521435e-32
"USA300HOU_RS09190",7858.50404407094,-1.59660848430295,0.134622828586466,-11.8598643414886,1.91284791639573e-32,9.91706143997568e-32
"USA300HOU_RS12825",2366.13157176039,1.78344983811863,0.150406172308269,11.8575575107603,1.96627537240454e-32,1.01756525138697e-31
"USA300HOU_RS08625",612.943884197281,-2.36601640191648,0.199678118501906,-11.8491521237661,2.17379062580005e-32,1.12292931967004e-31
"USA300HOU_RS14175",659.30966839922,-2.26368186446616,0.191346458576048,-11.8302783407224,2.72237545369481e-32,1.40378604779551e-31
"USA300HOU_RS10550",3361.05882137086,-1.99098434542024,0.168363017041059,-11.825544471769,2.88029094518653e-32,1.48254831954215e-31
"USA300HOU_RS06105",735.460415917555,-1.97808230960865,0.167408544868503,-11.8158981141758,3.23077804153066e-32,1.65997144176853e-31
"USA300HOU_RS09970",137.067002561336,-3.89618222163039,0.330223990109854,-11.798604396774,3.96838268605652e-32,2.03530467995063e-31
"USA300HOU_RS06860",4729.02270203606,-1.88910583207621,0.160382253370892,-11.7787709822705,5.0219966011856e-32,2.57108290278555e-31
"USA300HOU_RS12660",365.333173926049,-2.34882948700549,0.199515367200608,-11.7726745561599,5.39853655217273e-32,2.75893124689469e-31
"USA300HOU_RS04890",1050.01029582152,-2.17755691442009,0.185181344037907,-11.759051246406,6.34431804598507e-32,3.23650530922405e-31
"USA300HOU_RS08750",15629.009982326,-2.06408500739175,0.17583616989972,-11.7386827099846,8.07341242974927e-32,4.11127414495402e-31
"USA300HOU_RS09195",17871.6892220209,2.12939331011133,0.181423975268849,11.7371108584509,8.22483728407223e-32,4.18095895273671e-31
"USA300HOU_RS06950",1782.01798882217,1.7901894674605,0.152630425916555,11.728916149649,9.0611475864876e-32,4.59793099654158e-31
"USA300HOU_RS03910",1609.9219843422,2.27167312882731,0.194006154397666,11.7092838414339,1.14240461844679e-31,5.78670325280379e-31
"USA300HOU_RS04155",7728.07058929604,1.8536985727763,0.158548222553699,11.6917020129221,1.40541534971436e-31,7.10639472245341e-31
"USA300HOU_RS09100",997.142472754843,-2.00951338830021,0.172363293732472,-11.658592411324,2.07443348994434e-31,1.04707760839268e-30
"USA300HOU_RS07470",47822.0785550126,1.82522038110687,0.1566355517533,11.6526571437727,2.22413780130493e-31,1.12066837897034e-30
"USA300HOU_RS09680",526.61536069604,2.53792693272599,0.218025660284256,11.6404964875102,2.56517995981127e-31,1.29024051662788e-30
"USA300HOU_RS08045",13435.086150932,1.88977659431808,0.162433736665916,11.6341385300078,2.76366241634091e-31,1.3876392552801e-30
"USA300HOU_RS11005",221.781250068512,2.81457134590462,0.242656035529264,11.5990164422067,4.16841317404091e-31,2.08930779195372e-30
"USA300HOU_RS07280",5535.02657415527,1.5621523313975,0.134842134652035,11.585045990474,4.90703168950684e-31,2.45522859577943e-30
"USA300HOU_RS13810",953.757268232916,2.37340141025613,0.204964907046834,11.5795501017831,5.23199113283637e-31,2.61326107627907e-30
"USA300HOU_RS01735",783.694403137095,2.00899866975532,0.173842918185656,11.5564021285572,6.85199131793247e-31,3.41646245365433e-30
"USA300HOU_RS14365",4379.11256764532,-1.63620322782803,0.141592354688446,-11.5557314618311,6.90569739590092e-31,3.43726292257777e-30
"USA300HOU_RS08825",436.84816897857,2.32853448201228,0.201605326769685,11.5499650694865,7.38504459228931e-31,3.66948402878569e-30
"USA300HOU_RS08395",20965.6273988482,1.67688237031648,0.145189859594982,11.5495832490938,7.41792578394818e-31,3.67944519421789e-30
"USA300HOU_RS00380",913.795679628917,2.01594496016754,0.174666820128287,11.5416594788117,8.13406416339233e-31,4.02769636553468e-30
"USA300HOU_RS00575",2632.49292023041,-1.89259395888126,0.16421187049787,-11.5253175860134,9.83488828536622e-31,4.86148701968017e-30
"USA300HOU_RS00645",492.966329448096,2.42327990375097,0.210277425544669,11.5242037868501,9.96289410708673e-31,4.91628526764504e-30
"USA300HOU_RS06110",1920.66561589514,-1.68743386277083,0.14643439069005,-11.5234806169443,1.00468900729079e-30,4.94921543625895e-30
"USA300HOU_RS02865",43604.6039522496,-1.63447781712429,0.141958453275639,-11.5137758929413,1.12444933300487e-30,5.52169217162047e-30
"USA300HOU_RS13800",566.951391171418,2.38565038703904,0.207200074091422,11.5137525770692,1.12475348037194e-30,5.52169217162047e-30
"USA300HOU_RS01210",939.17216013499,2.14230306085737,0.186127693759776,11.5098565806242,1.17673934039986e-30,5.7670285280793e-30
"USA300HOU_RS03975",700.801866801685,2.30997933496437,0.200791438216703,11.504371677797,1.25399249456348e-30,6.13514758005718e-30
"USA300HOU_RS00735",6425.43407950666,1.65665203234026,0.144066512147967,11.4992166301545,1.33118086371725e-30,6.50169597321524e-30
"USA300HOU_RS01190",330.453544948875,2.55178769328858,0.222236053944642,11.4823299279973,1.61859066162116e-30,7.8920058280066e-30
"USA300HOU_RS14050",792.322868358457,-1.98708784841507,0.17307967283798,-11.480769612242,1.64806943194934e-30,8.02209687843591e-30
"USA300HOU_RS02925",233.643569622797,-3.475861076627,0.303176201640266,-11.4648216377857,1.98167435409354e-30,9.62959385285795e-30
"USA300HOU_RS03935",868.466596189548,-1.8424053447719,0.16071523638552,-11.4637876669788,2.00548262907327e-30,9.72879644256018e-30
"USA300HOU_RS06550",981.026700279498,1.91168841596658,0.166926784917659,11.4522568496696,2.29101896547957e-30,1.10951881318073e-29
"USA300HOU_RS02280",13969.4348446441,2.04605629537923,0.178927629958296,11.4351053320056,2.79197685467468e-30,1.34984783176261e-29
"USA300HOU_RS10110",5525.59473605294,1.74103622560963,0.15232771502058,11.4295433721592,2.97670016760129e-30,1.43673390244325e-29
"USA300HOU_RS04775",19411.7650870562,1.81017538391544,0.158485889366736,11.4216817102669,3.25866492010651e-30,1.5701835841925e-29
"USA300HOU_RS04535",27872.3495726365,1.71544366750023,0.150617337201534,11.3894170443664,4.7213782894214e-30,2.27117307982738e-29
"USA300HOU_RS03680",2186.23960038019,1.76240996974028,0.154866385100676,11.3801969910679,5.24810527180183e-30,2.5203212419189e-29
"USA300HOU_RS02785",1468.62734145885,1.86686795695529,0.164048841930617,11.3799520617455,5.26286537860273e-30,2.52318311713278e-29
"USA300HOU_RS05655",261.506924941891,2.59459379337873,0.228152719450794,11.3721800012921,5.75324545286594e-30,2.75368192209794e-29
"USA300HOU_RS03485",5596.94311682268,-1.55168257479854,0.136476578836471,-11.3695887457569,5.92661650957761e-30,2.83193492215984e-29
"USA300HOU_RS12720",1039.14762453718,-1.99376202099091,0.175438878947069,-11.364425222943,6.28769632649497e-30,2.99947177505176e-29
"USA300HOU_RS08650",5293.09762113753,1.6488720079645,0.145285632187882,11.349174609587,7.48660727139917e-30,3.5654656224421e-29
"USA300HOU_RS11925",954.10504999102,2.27195250634317,0.200615798145632,11.3248932902777,9.87991134571478e-30,4.69746365309523e-29
